index,checkpoint,best_acc,con_poster_mean_prob,con_poster_prob,opt_poster_mean_prob,opt_poster_prob,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15
1492,7,0.968799999,0.974783647601,0.9466880181,0.957408990741,0.998414960169,0.9474,0.9556,0.952299998,0.9623000009999999,0.9635,0.963599998,0.938899998,0.9611999990000001,0.965499999,0.9659999990000001,0.968299998,0.9681,0.963899999,0.968799999,0.9684000009999999
1493,7,0.773899985,0.759655273498,0.795503782455,0.729306421462,0.746404670731,0.773899985,0.671299979,0.6774999820000001,0.6923999820000001,0.700199983,0.679599983,0.704499985,0.700499986,0.701099982,0.724799987,0.727799981,0.7321999859999999,0.7359999840000001,0.7493999859999999,0.749799986
1494,7,0.11349999599999999,0.107220145955,0.105950489508,0.107713849927,0.107544742775,0.10279999599999999,0.098199996,0.098199996,0.10089999599999999,0.103199996,0.10279999599999999,0.10279999599999999,0.095799997,0.09799999599999999,0.100999996,0.10089999599999999,0.10279999599999999,0.095799997,0.09799999599999999,0.11349999599999999
1495,7,0.9688999979999999,0.124186278755,0.148109324897,0.126141201487,0.104706543788,0.08919999699999999,0.103199996,0.09799999599999999,0.098299996,0.065999998,0.10089999599999999,0.102699996,0.086599997,0.239999992,0.112899996,0.103199996,0.10279999599999999,0.929499995,0.48529998399999996,0.9688999979999999
1496,7,0.9333,,,,,0.7642999840000001,0.855499991,0.82959999,0.8768,0.750599985,0.781099987,0.901299996,0.9333,0.902299994,0.8293999870000001,0.80379999,0.895699995,0.8057999859999999,0.8878999909999999,0.8724999920000001
1497,7,0.703799985,0.738065816061,0.686540371183,0.704513091723,0.675730020254,0.325699988,0.508499983,0.5606999810000001,0.6753999829999999,0.654799985,0.652299986,0.692399985,0.703799985,0.697399984,0.6837999840000001,0.6612999829999999,0.672199983,0.677699981,0.681099982,0.700199985
1498,7,0.8964999990000001,0.865874271009,0.890414864265,0.933504650038,0.901867758147,0.34989998899999997,0.538999981,0.664099982,0.7367999829999999,0.778799985,0.812999989,0.8310999920000001,0.8447999909999999,0.8599999890000001,0.8679999890000001,0.875099992,0.882799995,0.888499996,0.8923999970000001,0.8964999990000001
1499,7,0.09799999599999999,0.115123244682,0.103991853848,0.105642825633,0.108272286366,0.09799999599999999,0.09799999599999999,0.09799999599999999,0.09799999599999999,0.09799999599999999,0.09799999599999999,0.09799999599999999,0.09799999599999999,0.09799999599999999,0.09799999599999999,0.09799999599999999,0.09799999599999999,0.09799999599999999,0.09799999599999999,0.09799999599999999
1500,7,0.958800001,0.937092809195,0.937179499178,0.937009694166,0.937085283106,0.939099997,0.947299997,0.941299998,0.924399999,0.934600002,0.9451999990000001,0.9336,0.9522000009999999,0.941999997,0.930299997,0.9364,0.9405,0.958800001,0.9586999970000001,0.9502
1501,7,0.9082999970000001,0.903496753085,0.894996660096,0.92254072412,0.963480192325,0.777599987,0.8247999909999999,0.8465999959999999,0.8607999940000001,0.8714999959999999,0.880199995,0.885399994,0.8896999940000001,0.894199995,0.897699997,0.9011999959999999,0.902499997,0.904199997,0.905899997,0.9082999970000001
